x0,x1,y
1.8897761574019978,3.588993583424089,0
1.7507969302737896,-2.0752757678585225,1
1.554139665729282,-1.3190337675273698,1
2.8345777144796673,-1.3608813333151657,1
2.3229194198727656,-1.4677274882345,1
2.306924458529287,-2.152295835601575,1
1.4190718989360844,-1.919124689689149,1
3.1499225782045164,-2.2158558911562687,1
4.60365369222875,-1.8089770773231928,1
2.7357354838245853,-3.073624275175515,1
1.8222621500256333,-2.1360306122409556,1
2.5362275839803603,-2.301678907979303,1
2.27866707756398,-1.6454076155916215,1
2.332213236865992,-2.0746732468758813,1
2.237656637458596,-2.6179301683839453,1
4.562459581348795,-0.764851205187703,1
1.7221940181285793,-1.7835237669167576,1
1.8339384424802083,-3.318282397170795,1
0.2410224664555558,-3.970525178333122,1
0.9716907382148829,-1.4371792589178276,1
1.4269558307497618,-0.27756647840850124,1
3.5466279609386544,-1.0023047559849816,1
3.364099681027016,-1.0840645086007281,1
2.568672319902292,-2.648010469703247,1
3.0535599022439426,-2.4003687261390896,1
3.620950396262491,-2.1688392380015458,1
2.2682383237605084,-0.6009497967910837,1
1.9447603527620083,-3.7512859336079405,1
4.003050141079799,-2.9886604573857523,1
1.8792127819245847,-2.662021898785002,1
2.045303353414386,-1.838154653236653,1
1.1353378738709452,0.01880700717292072,1
0.8915733416031115,-2.507493556667616,1
2.9249255061956463,-1.843710218628224,1
1.9377498878122037,-2.209585674042269,1
0.8275216361698914,-0.5122537160259446,1
1.5862913428267307,-2.4628382066395966,1
2.0213762722654383,-2.1207266423538162,1
1.7860306974709899,-2.0485005905443368,1
0.16670855683742403,-1.299578842108493,1
-0.3632594077593221,-1.6288515269141253,1
1.8711569187666015,-4.184749527224594,1
3.7148403507214436,-2.1101630749380975,1
3.1355497480709307,-2.670671779599251,1
2.949525288870907,-3.429551718354886,1
2.626186526884413,-2.157349968137118,1
2.878278447853161,-1.1520843474520877,1
0.7651752708535597,-2.338167824639937,1
1.8500599770372852,-1.1596571155104152,1
2.6982901569832114,-1.6364783886826746,1
3.1105012191328476,-1.4929156280056122,1
3.498295055638725,-1.7006997416994685,1
3.8380980609171527,-1.4013823390498772,1
1.6958440857740593,-1.380255701218519,1
0.6491771839238303,-2.161205328194548,1
0.8624906843242033,-2.6638591364925803,1
2.325688866008632,-2.5411584793120467,1
0.00998567673458961,-2.0504204519788582,1
1.6713452037131236,-2.459773309394237,1
1.8163074825853363,-0.043101162705351914,1
1.8930839483172188,-2.0261803823650237,1
-4.556592341675685,-3.23478273365886,2
-2.5452005988155944,-2.8560498242265675,2
-0.030741226796962895,-1.5160887749507683,2
-1.1202677293133023,-1.4506323785948874,2
-3.2406147598076,0.06499773556577226,2
-0.9695889156679336,-0.37126685513144175,2
0.2795286446353411,-0.8214159246484891,2
-2.7684609761772663,-1.4759800826948777,2
-4.016226460317279,-1.4690795362306812,2
-0.43971210712465636,-2.4104270159406447,2
-0.6423035937496093,-1.670429289243287,2
-2.911186970411249,-1.0856532341696354,2
-0.7127241635695993,-1.6159116481188442,2
-2.6961321198183428,-2.1457476172874506,2
-2.319138671530476,-1.6271349555128323,2
0.10861950074226767,-2.9039682660912662,2
-2.2927195665381364,-0.7915130577853746,2
-2.2283699157312853,-1.0829189147989977,2
-1.8559034477157526,-0.34237331665826587,2
-2.5228123597212857,-1.4966632048300337,2
-2.0458196609958135,-2.1831254744908857,2
-2.2209070113778053,-0.23841149188306954,2
-1.732708842061357,-1.7187089678806011,2
-1.778591553012274,0.16102966750423553,2
-1.3905817271789087,0.15665366571993733,2
-2.139854770965906,-2.055854195894305,2
-0.9137118018296804,-1.4075498002338738,2
-1.1440374166619534,-1.9286406464383252,2
-2.0591580936161473,-0.2802509696514841,2
-2.552139273843288,-3.4984347047947124,2
-2.489983678710062,-2.6829892086097367,2
-2.364163479607493,-2.0719863956159124,2
-1.74428215970957,-4.725591992931733,2
-3.5741972358940926,-1.9035884187617913,2
-1.7323614456285066,-2.141954349644716,2
-3.9436040361431903,-1.473970432788752,2
-2.3452769329981407,-1.7524698602656235,2
-1.9543605785676441,-3.0523281837964733,2
-3.4495710195858127,-3.8125151768035117,2
-3.5677831467238024,-1.5887852029870888,2
-1.601633056144264,-2.0989054434326393,2
-1.3594416744400344,-2.501419644621916,2
-0.803647215474681,-2.7394149942204455,2
-3.7121268527657563,-2.869436682215827,2
-1.899637422484592,-2.7788888343410987,2
-2.7379738777317453,-2.5598557062414735,2
-1.489505017148613,-2.230250845348649,2
-2.7223318125763383,-1.7503289656640113,2
-0.8988367861950539,-2.8276736862916505,2
-0.9834279912220516,-1.6523215969469536,2
-2.591229962348016,-1.8357151082987342,2
-1.577619254406217,-2.321529149392956,2
-2.656880763977392,-1.4628059742122073,2
-2.117918790905819,-2.0718142574807943,2
-2.432648879236303,-2.5520702813102742,2
-0.7598296348444997,-2.0131768889137587,2
-3.1627243791451827,-4.019309562449269,2
-3.130660655977467,-2.1547894363975444,2
-1.4674593795128383,-3.1092038316072017,2
-1.228054227527244,-2.866530448688082,2
-2.5865358589364744,2.540239418201006,3
-0.1139011807146475,1.4384952893060534,3
-1.0852690220932244,1.634362091059069,3
-1.6765024044479344,0.25575987371558906,3
-0.4505235940204808,2.231808165606408,3
-2.1220628257001772,0.9614794640462028,3
-2.23064190320898,0.9656507436218507,3
-1.1495618385505657,2.265797003717477,3
-3.1270149189948064,1.6550615159897648,3
-2.079660388446307,-0.20517167360176414,3
-1.8847817636398796,1.435715637257239,3
-1.7601369030505707,1.4390709244620776,3
-2.014922272440403,0.49827559501518404,3
-1.111781728920553,1.8958741309442224,3
-2.186098355573377,2.2460056973232168,3
-1.9544143368073048,2.129287646052011,3
-1.6712450681270208,2.7647731917098404,3
-1.6088975922231126,1.1380379468081807,3
-1.493047560749405,2.0738846293258515,3
-3.2837156565444436,3.002808158879464,3
-2.0766738779886307,1.5684052444271126,3
-3.367503739436308,0.8471946886666182,3
-1.9048153635676042,1.7738191870704323,3
-1.615077002096815,1.790119791700246,3
-2.9582000873550824,4.138931109954144,3
-2.53608942470003,2.6835244618821186,3
-0.6659951164905729,0.9324139746997624,3
-1.5476354700064578,1.206651822007955,3
-1.6894057586102933,2.875218348277256,3
-2.1577284047552547,0.8785179895279851,3
-2.3959230281999098,0.3049918051776903,3
-2.19511100525142,2.180102349946883,3
-2.137119486476217,2.24221070199986,3
-2.4179706396813225,0.6637603079917322,3
-0.7384120911676049,0.8624015058444761,3
-2.535805467113978,1.8219980389906794,3
-2.3018047673563737,0.25405787768679344,3
-0.8544940628692335,2.392506476289405,3
-1.1048102546082401,4.272228250379327,3
-2.4339176837861936,3.6690118483477483,3
-2.5434755437015792,0.8834744389925964,3
-1.5309533164693336,1.0938547096614188,3
-1.6255905477280033,2.393135303468763,3
-1.9065973625057753,2.4084592426267193,3
-2.8073961396207867,1.4790376412855732,3
-1.6951324533552874,1.8117048199910133,3
-1.3770303963105506,3.5188814819124667,3
-1.9201513539816781,2.9634875708671733,3
-2.6163887651904685,2.1843219693874154,3
-0.8732380983235957,2.0260789246426123,3
-1.6940733078143264,0.32669758853551656,3
0.8635447720251608,3.528194959663252,3
-1.4280842816843327,2.278472336362412,3
-1.4252307720726036,2.1091296298558815,3
-2.347872755747591,-0.5016088386838367,3
-3.409168754595056,2.6504725775045923,3
-1.2024190128984475,0.648182368362187,3
-1.5688002120833933,1.143166376649752,3
-1.6747557777215432,3.6470280024719077,3
-1.7162200878458316,3.74796208460041,3
